year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,661,4.7 B,Del Vecchio,Claudio,Claudio Del Vecchio,1957-02-26,67,Male,Italy,United States,Muttontown,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,661,4.7 B,Del Vecchio,Clemente,Clemente Del Vecchio,2004-05-06,19,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,661,4.7 B,Del Vecchio,Leonardo Maria,Leonardo Maria Del Vecchio,1995-05-06,28,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,661,4.7 B,Del Vecchio,Luca,Luca Del Vecchio,2001-08-31,22,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,661,4.7 B,Del Vecchio,Marisa,Marisa Del Vecchio,1958-07-10,65,Female,Italy,Italy,Rome,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,661,4.7 B,Del Vecchio,Paola,Paola Del Vecchio,1961-05-14,62,Female,Italy,Luxembourg,Luxembourg,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,661,4.7 B,Hunt,W. Herbert,W. Herbert Hunt,1929-03-06,95,Male,United States,United States,Dallas,Energy,['Energy'],,Investor,False,Increased
2024,4,661,4.7 B,Kavanaugh,Jim,Jim Kavanaugh,1962-10-17,61,Male,United States,United States,St. Louis,Technology,['Technology'],,,True,Increased
2024,4,661,4.7 B,Knapp,Friedrich,Friedrich Knapp,1951-05-06,72,Male,Germany,Germany,Brunswick,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,661,4.7 B,Lin,Bin,Lin Bin,1968-02-01,56,Male,United States,China,Beijing,Technology,['Technology'],,,True,Increased
2024,4,661,4.7 B,Lin,Jianhua,Lin Jianhua,1962-08-01,61,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,661,4.7 B,Livingstone,Ian,Ian Livingstone,1962-05-22,61,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,True,Increased
2024,4,661,4.7 B,Livingstone,Richard,Richard Livingstone,1964-11-29,59,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,True,Increased
2024,4,661,4.7 B,Michel,Willy,Willy Michel,1947-01-01,77,Male,Switzerland,Switzerland,Burgdorf,Healthcare,['Healthcare'],,,True,Increased
2024,4,661,4.7 B,Murthy,N.R. Narayana,N.R. Narayana Murthy,1946-08-20,77,Male,India,India,Bangalore,Technology,['Technology'],,,True,Increased
2024,4,661,4.7 B,Nemetschek,Georg,Georg Nemetschek & family,1934-01-01,90,Male,Germany,Germany,Munich,Technology,['Technology'],,,True,Increased
2024,4,661,4.7 B,Rossmann,Dirk,Dirk Rossmann & family,1946-09-07,77,Male,Germany,Germany,Lower-Saxony,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,661,4.7 B,Zampillo,Nicoletta,Nicoletta Zampillo,1958-03-28,66,Female,Italy,Monaco,Monaco,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,661,4.7 B,Zhu ,Yi ,Zhu Yi,1963-12-01,60,Male,China,China,Chengdu,Healthcare,['Healthcare'],,,True,Increased
2024,4,686,4.6 B,Beckmann Legorreta,Juan Domingo,Juan Domingo Beckmann Legorreta & family,1967-07-01,56,Male,Mexico,Mexico,Mexico City,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,686,4.6 B,Biswas,Sanjit,Sanjit Biswas,1982-01-12,42,Male,United States,United States,San Francisco,Technology,['Technology'],,,True,Increased
2024,4,686,4.6 B,Caltagirone,Francesco Gaetano,Francesco Gaetano Caltagirone,1943-03-21,81,Male,Italy,Italy,Rome,Construction & Engineering,['Construction & Engineering'],,,True,Increased
2024,4,686,4.6 B,Kim,Beom-su,Kim Beom-su,1966-03-27,58,Male,South Korea,South Korea,Seoul,Technology,['Technology'],,,True,Decreased
2024,4,686,4.6 B,Lauder,Ronald,Ronald Lauder,1944-02-26,80,Male,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],,,False,Remained Even
2024,4,686,4.6 B,Lurie,Jeffrey,Jeffrey Lurie & family,1951-09-08,72,Male,United States,United States,Wynnewood,Sports,['Sports'],,,False,Increased
2024,4,686,4.6 B,Meyer,Gwendolyn Sontheim,Gwendolyn Sontheim Meyer,1961-10-27,62,Female,United States,United States,Rancho Santa Fe,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,686,4.6 B,Nitori,Akio,Akio Nitori,1944-03-05,80,Male,Japan,Japan,Hokkaido,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,686,4.6 B,Rokke,Kjell Inge,Kjell Inge Rokke,1958-10-25,65,Male,Norway,Norway,Vettre,Logistics,['Logistics'],,,True,Decreased
2024,4,686,4.6 B,Shigeta,Yasumitsu,Yasumitsu Shigeta,1965-02-25,59,Male,Japan,Japan,Tokyo,Telecom,['Telecom'],,,True,Increased
2024,4,686,4.6 B,Zhu,Baoguo,Zhu Baoguo & family,1962-04-25,61,Male,China,China,Shenzhen,Healthcare,['Healthcare'],,,True,Increased
2024,4,697,4.5 B,Bicket,John,John Bicket,1980-03-20,44,Male,United States,United States,San Francisco,Technology,['Technology'],,,True,Increased
2024,4,697,4.5 B,Coulter,Jim,Jim Coulter,1959-12-01,64,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,697,4.5 B,Cucinelli,Brunello,Brunello Cucinelli & family,1953-09-03,70,Male,Italy,Italy,Solomeo,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,697,4.5 B,Green,Jeff T.,Jeff T. Green,1977-03-30,47,Male,United States,United States,Newbury Park,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2024,4,697,4.5 B,Jacobs,Jeremy,"Jeremy Jacobs, Sr. & family",1940-01-21,84,Male,United States,United States,East Aurora,Service,['Service'],,,False,Increased
2024,4,697,4.5 B,Kam,Dewi,Dewi Kam,1950-07-23,73,Female,Indonesia,Indonesia,Jakarta,Energy,['Energy'],,,True,Increased
2024,4,697,4.5 B,Lai,Meisong,Lai Meisong,1970-12-01,53,Male,China,China,Shanghai,Logistics,['Logistics'],,,True,Decreased
2024,4,697,4.5 B,Li,Ping,Li Ping,1968-01-01,56,Male,Hong Kong,China,Ningde,Automotive,['Automotive'],,,True,Decreased
2024,4,697,4.5 B,Li,Richard,Richard Li,1966-11-08,57,Male,Hong Kong,Hong Kong,Hong Kong,Telecom,['Telecom'],,,False,Decreased
2024,4,697,4.5 B,Moll Filho,Jorge,Jorge Moll Filho & family,1945-01-01,79,Male,Brazil,Brazil,Rio de Janeiro,Healthcare,['Healthcare'],,,True,Increased
2024,4,697,4.5 B,Oberoi,Vikas,Vikas Oberoi,1970-09-08,53,Male,India,India,Mumbai,Real Estate,['Real Estate'],,,False,Increased
2024,4,697,4.5 B,Schusterman,Lynn,Lynn Schusterman & family,1939-01-21,85,Female,United States,United States,Tulsa,Energy,['Energy'],,,False,Increased
2024,4,697,4.5 B,Skoll,Jeff,Jeff Skoll,1965-01-16,59,Male,United States,United States,Los Angeles,Technology,['Technology'],,,True,Increased
2024,4,697,4.5 B,Starak,Jerzy,Jerzy Starak,1947-12-12,76,Male,Poland,Poland,Konstancin,Healthcare,['Healthcare'],,,True,Increased
2024,4,697,4.5 B,Tshuva,Yitzhak,Yitzhak Tshuva,1948-07-07,75,Male,Israel,Israel,Netanya,Real Estate,['Real Estate'],,,True,Increased
2024,4,712,4.4 B,Alukkas,Joy,Joy Alukkas,1956-09-04,67,Male,India,India,Cochin,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,712,4.4 B,Davis,Jim,Jim Davis,1960-03-13,64,Male,United States,United States,Cockeysville,Service,['Service'],,,True,Remained Even
2024,4,712,4.4 B,Escotet,Juan Carlos,Juan Carlos Escotet,1959-07-23,64,Male,Venezuela,Spain,A Coruña,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,712,4.4 B,Grogg,Peter,Peter Grogg,1942-01-10,82,Male,Switzerland,Switzerland,Liestal,Healthcare,['Healthcare'],,,True,Remained Even
2024,4,712,4.4 B,Hank Rhon,Carlos,Carlos Hank Rhon & family,1947-12-10,76,Male,Mexico,Mexico,Mexico City,Diversified,['Diversified'],,,False,Increased
2024,4,712,4.4 B,Hastings,Reed,Reed Hastings,1960-10-08,63,Male,United States,United States,Santa Cruz,Technology,['Technology'],Netflix,CEO,True,Increased
2024,4,712,4.4 B,Ingram,Martha,Martha Ingram & family,1935-08-20,88,Female,United States,United States,Nashville,Media & Entertainment,['Media & Entertainment'],Ingram Industries,Former Chairman,False,Increased
2024,4,712,4.4 B,Irsay,James,James Irsay,1959-06-13,64,Male,United States,United States,Carmel,Sports,['Sports'],Indianapolis Colts,CEO,False,Increased
2024,4,712,4.4 B,Johnson,Rupert,"Rupert Johnson, Jr.",1940-08-10,83,Male,United States,United States,Burlingame,Finance & Investments,['Finance & Investments'],Franklin Resources,Vice Chairman and Director,False,Increased
2024,4,712,4.4 B,Kozitsyn,Andrei,Andrei Kozitsyn,1960-06-09,63,Male,Russia,Russia,Verkhniaya Pyshma,Metals & Mining,['Metals & Mining'],,,True,Increased
2024,4,712,4.4 B,Obrecht,Cliff,Cliff Obrecht,1985-12-28,38,Male,Australia,Australia,Sydney,Technology,['Technology'],,,True,Increased
2024,4,712,4.4 B,Perkins,Melanie,Melanie Perkins,1987-05-13,36,Female,Australia,Australia,Sydney,Technology,['Technology'],Canva,Co-Founder & CEO,True,Increased
2024,4,712,4.4 B,Perlmutter,Isaac,Isaac Perlmutter,1942-12-01,81,Male,United States,United States,Palm Beach,Media & Entertainment,['Media & Entertainment'],Marvel Entertainment,Chairman,True,Increased
2024,4,712,4.4 B,Pham,Nhat Vuong,Pham Nhat Vuong,1968-08-05,55,Male,Vietnam,Vietnam,Hanoi,Diversified,['Diversified'],,,True,Increased
2024,4,712,4.4 B,Saylor,Michael,Michael Saylor,1965-02-04,59,Male,United States,United States,Vienna,Technology,['Technology'],,,True,Returned to List
2024,4,712,4.4 B,Shwed,Gil,Gil Shwed,1968-06-12,55,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,True,Increased
2024,4,712,4.4 B,Smith,Stephen,Stephen Smith,1951-06-02,72,Male,Canada,Canada,Toronto,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,712,4.4 B,Snyder,Dan,Dan Snyder,1964-11-23,59,Male,United States,United States,Potomac,Sports,['Sports'],,,True,Decreased
2024,4,712,4.4 B,Strnad ,Michal,Michal Strnad,1992-08-04,31,Male,Czech Republic,,,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,712,4.4 B,von Holtzbrinck,Stefan,Stefan von Holtzbrinck,1963-05-15,60,Male,Germany,Germany,Stuttgart,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2024,4,712,4.4 B,Wadia,Nusli,Nusli Wadia,1944-02-15,80,Male,India,India,Mumbai,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,712,4.4 B,Xiang,Guangda,Xiang Guangda,1958-01-01,66,Male,China,China,Wenzhou,Metals & Mining,['Metals & Mining'],,,True,Returned to List
2024,4,734,4.3 B,Ackman,William,William Ackman,1966-05-11,57,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],"Pershing Square Capital Management, L.P.","Founder, CEO",True,Increased
2024,4,734,4.3 B,Aven,Pyotr,Pyotr Aven,1955-03-16,69,Male,Russia,Latvia,,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,734,4.3 B,Caporella,Nick,Nick Caporella,1936-01-15,88,Male,United States,United States,Plantation,Food & Beverage,['Food & Beverage'],,,True,Increased
2024,4,734,4.3 B,Catsimatidis,John,John Catsimatidis,1948-09-07,75,Male,United States,United States,New York,Energy,['Energy'],,,True,Increased
2024,4,734,4.3 B,Coates,John,John Coates,1970-01-07,54,Male,United Kingdom,United Kingdom,Stoke-On-Trent,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2024,4,734,4.3 B,Coxe,Tench,Tench Coxe,1958-01-14,66,Male,United States,United States,Palo Alto,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,734,4.3 B,D'Aniello,Daniel,Daniel D'Aniello,1946-09-14,77,Male,United States,United States,Vienna,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,734,4.3 B,Edens,Wesley,Wesley Edens,1961-10-31,62,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,734,4.3 B,Firodia,Abhay,Abhay Firodia,1944-11-05,79,Male,India,India,Pune,Automotive,['Automotive'],,,False,Increased
2024,4,734,4.3 B,Garavoglia,Luca,Luca Garavoglia,1969-02-27,55,Male,Italy,Italy,Milan,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,734,4.3 B,Hong,Ra-hee,Hong Ra-hee,1945-07-15,78,Female,South Korea,South Korea,Seoul,Technology,['Technology'],,,False,Decreased
2024,4,734,4.3 B,Jin,Baofang,Jin Baofang,1952-09-01,71,Male,China,China,Xingtai,Energy,['Energy'],,,True,Decreased
2024,4,734,4.3 B,Ladreit de Lacharriere,Marc,Marc Ladreit de Lacharriere,1940-11-06,83,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,734,4.3 B,Leonard,Mark,Mark Leonard & family,1956-05-06,67,Male,Canada,Canada,Toronto,Technology,['Technology'],,,True,Increased
2024,4,734,4.3 B,Li,Zhenguo,Li Zhenguo & family,1968-01-01,56,Male,China,China,Xi'an,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,734,4.3 B,Newell,Gabe,Gabe Newell,1962-11-03,61,Male,United States,United States,Seattle,Gambling & Casinos,['Gambling & Casinos'],Valve Corporation,Cofounder and CEO,True,Increased
2024,4,734,4.3 B,Palmer,Clive,Clive Palmer,1954-03-26,70,Male,Australia,Australia,Brisbane,Metals & Mining,['Metals & Mining'],,,True,Increased
2024,4,734,4.3 B,Saputo,Emanuele (Lino),Emanuele (Lino) Saputo & family,1937-01-01,87,Male,Canada,Canada,Montreal,Food & Beverage,['Food & Beverage'],Saputo,Chairman,False,Decreased
2024,4,734,4.3 B,Shani,Shaul,Shaul Shani,1955-01-01,69,Male,Israel,Italy,Milan,Telecom,['Telecom'],,,True,Increased
2024,4,734,4.3 B,Shoen,E. Joe,E. Joe Shoen,1949-10-28,74,Male,United States,United States,Phoenix,Automotive,['Automotive'],,,False,Increased
2024,4,734,4.3 B,Wang,Frank,Frank Wang,1980-10-30,43,Male,China,China,Shenzhen,Technology,['Technology'],DJI Technology Co.,Founder and CEO,True,Remained Even
2024,4,734,4.3 B,Xie,Michael,Michael Xie,1969-02-20,55,Male,United States,United States,Los Altos Hills,Technology,['Technology'],,,True,Increased
2024,4,756,4.2 B,Cargill,Austen,"Austen Cargill, II.",1951-03-09,73,Male,United States,United States,Livingston,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,756,4.2 B,Cargill,James,"James Cargill, II.",1949-04-07,74,Male,United States,United States,Birchwood,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,756,4.2 B,Diller,Barry,Barry Diller,1942-02-02,82,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2024,4,756,4.2 B,Edelstenne,Charles,Charles Edelstenne,1938-01-03,86,Male,France,France,Paris,Manufacturing,['Manufacturing'],,,True,Increased
2024,4,756,4.2 B,Ek,Daniel,Daniel Ek,1983-02-21,41,Male,Sweden,Sweden,Stockholm,Technology,['Technology'],Spotify,CEO,True,Increased
2024,4,756,4.2 B,Gu,Maggie,Maggie Gu,,,Female,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,756,4.2 B,Jain,Rajiv,Rajiv Jain,1968-01-27,56,Male,United States,United States,Fort Lauderdale,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,756,4.2 B,Kellogg,Peter,Peter Kellogg,1942-09-01,81,Male,United States,United States,Short Hills,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,756,4.2 B,Kulkov,Egor,Egor Kulkov,1971-12-07,52,Male,Russia,Switzerland,Grimisuat,Healthcare,['Healthcare'],,,True,Increased
2024,4,756,4.2 B,Liebmann,Marianne,Marianne Liebmann,1953-07-11,70,Female,United States,United States,Bozeman,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,756,4.2 B,Miao,Molly,Molly Miao,,,Female,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,756,4.2 B,Raheja,Rajan,Rajan Raheja & family,1954-06-01,69,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2024,4,756,4.2 B,Ren Xiaoqing,,Ren Xiaoqing,,,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,756,4.2 B,Udvar-Hazy,Steven,Steven Udvar-Hazy,1946-02-23,78,Male,United States,United States,Westlake,Service,['Service'],Air Lease ,CEO and Chairman,True,Increased
2024,4,756,4.2 B,Witzoe,Gustav Magnar,Gustav Magnar Witzoe,1993-04-22,30,Male,Norway,Norway,Kverva,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,756,4.2 B,Yin,Samuel,Samuel Yin,1950-08-16,73,Male,Taiwan,Taiwan,Taipei,Diversified,['Diversified'],,,False,Decreased
2024,4,756,4.2 B,Yu,Renrong,Yu Renrong,1966-04-01,58,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],,,True,Increased
2024,4,756,4.2 B,Yuan,Eric,Eric Yuan & family,1970-02-20,54,Male,United States,United States,Santa Clara,Technology,['Technology'],Zoom Video Communications,Founder and CEO,True,Increased
2024,4,756,4.2 B,Zhang,Daocai,Zhang Daocai,1950-01-01,74,Male,China,China,Shaoxing,Diversified,['Diversified'],,,True,Increased
2024,4,775,4.1 B,Hardy,Maggie,Maggie Hardy,1965-12-07,58,Female,United States,United States,Belle Vernon,Service,['Service'],84 Lumber,"CEO, Owner",False,Increased
2024,4,775,4.1 B,Jacobs,Brad,Brad Jacobs,1956-07-01,67,Male,United States,United States,Greenwich,Logistics,['Logistics'],,,True,Increased
2024,4,775,4.1 B,James,Hamilton,Hamilton James & family,1951-08-03,72,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,775,4.1 B,Jian,Yao,Jian Yao,,,Female,China,Hong Kong,Hong Kong,Healthcare,['Healthcare'],,,False,
2024,4,775,4.1 B,Jiang,Bin,Jiang Bin,1966-09-16,57,Male,China,China,Weifang,Technology,['Technology'],,,True,Decreased
2024,4,775,4.1 B,Kalyani,Baba,Baba Kalyani,1949-01-07,75,Male,India,India,Pune,Automotive,['Automotive'],,,False,Increased
2024,4,775,4.1 B,Schulze,Richard,Richard Schulze,1941-01-02,83,Male,United States,United States,Naples,Fashion & Retail,['Fashion & Retail'],Best Buy,Chairman,True,Increased
2024,4,775,4.1 B,Selin,Erik,Erik Selin,1967-05-08,56,Male,Sweden,Sweden,Göteborg,Real Estate,['Real Estate'],,,True,Increased
2024,4,775,4.1 B,Susanto,Djoko,Djoko Susanto,1950-02-09,74,Male,Indonesia,Indonesia,Jakarta,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2024,4,775,4.1 B,Yasuda,Takao,Takao Yasuda,1949-05-07,74,Male,Japan,Singapore,Singapore,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,785,4.0 B,Akhmetov,Rinat,Rinat Akhmetov,1966-09-21,57,Male,Ukraine,Ukraine,Donetsk,Metals & Mining,['Metals & Mining'],,,True,Decreased
2024,4,785,4.0 B,Andic,Isak,Isak Andic & family,1953-10-20,70,Male,Spain,Spain,Barcelona,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,785,4.0 B,Cai,Kui,Cai Kui,1963-01-01,61,Male,China,China,Chengdu,Real Estate,['Real Estate'],,,True,Decreased
2024,4,785,4.0 B,Chambers,James,James Chambers,1957-04-12,66,Male,United States,United States,Palisades,Media & Entertainment,['Media & Entertainment'],,,False,Decreased
2024,4,785,4.0 B,D'Ieteren,Nicolas ,Nicolas D'Ieteren,1975-04-13,48,Male,Belgium,Switzerland,Anzere,Automotive,['Automotive'],,,False,Increased
2024,4,785,4.0 B,Gordeev,Sergei,Sergei Gordeev,1972-11-22,51,Male,Russia,Russia,Moscow,Real Estate,['Real Estate'],,,True,Increased
2024,4,785,4.0 B,Herlin,Antti,Antti Herlin,1956-11-14,67,Male,Finland,Finland,Kirkkonummi,Manufacturing,['Manufacturing'],,,False,Decreased
2024,4,785,4.0 B,Ilitch,Marian,Marian Ilitch,1933-01-07,91,Female,United States,United States,Bingham Farms,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,785,4.0 B,Jain,Vivek,Vivek Jain,1955-08-30,68,Male,India,India,Delhi,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,785,4.0 B,Jian,Jun,Jian Jun,1963-11-01,60,Female,China,China,Beijing,Healthcare,['Healthcare'],,,True,Decreased
2024,4,785,4.0 B,Lee,Boo-jin,Lee Boo-jin,1970-10-06,53,Female,South Korea,South Korea,Seoul,Technology,['Technology'],Hotel Shilla,President and CEO,False,Increased
2024,4,785,4.0 B,Lim,Hariyanto Wijaya Sarwono,Lim Hariyanto Wijaya Sarwono,1928-11-01,95,Male,Indonesia,Indonesia,Jakarta,Metals & Mining,['Metals & Mining'],,,True,Decreased
2024,4,785,4.0 B,Morris,Tom,Tom Morris,1954-10-02,69,Male,United Kingdom,United Kingdom,Merseyside,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,785,4.0 B,Penske,Roger,Roger Penske,1937-02-20,87,Male,United States,United States,Birmingham,Automotive,['Automotive'],,,True,Increased
2024,4,785,4.0 B,Rayner,Katharine,Katharine Rayner,1945-01-12,79,Female,United States,United States,East Hampton,Media & Entertainment,['Media & Entertainment'],,,False,Decreased
